Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,transformed_solubility,transformed_smiles
DEF,-4.074,1,314.5220000000001,0,0,12,17.07,-5.14,CCCCSP(=O)(SCCCC)SCCCC,43.81848068718031,AAAAEK{~B}{EAAAA}EAAAA
phthalamide,-0.636,1,149.149,1,2,0,46.17,-2.932,c1cC2C(=O)NC(=O)C2cc1,95.84692920506646,araAsA{~B}DA{~B}Asaar
Trichlomethiazide,-2.98,1,380.662,3,2,2,118.36,-2.68,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,89.78225882442429,DE{~B}{~B}asaara{DA{DEr{~B}~B}A{Z}Z}aasZ 
2-Methy-2-Butene,-1.994,1,70.13499999999999,0,0,0,0.0,-2.56,CC=C(C)C,86.06435589751597,AA~A{A}A
"1,2,4-Trimethylbenzene",-3.343,1,120.195,0,1,0,0.0,-3.31,Cc1ccc(C)c(C)c1,99.93737368742023,Aaraaa{A}a{A}ar
"2,4,5-Trichlorophenol ",-3.78,1,197.448,1,1,0,20.23,-2.21,Oc1cc(Cl)c(Cl)cc1Cl,72.7313763075574,Baraa{Z}a{Z}aarZ
phenanthridine,-3.713,2,179.22199999999998,0,3,0,12.89,-2.78,c1ccc2c(c1)cnc3ccccc23 ,92.48500205653517,araaasa{ar}adataaaaast 
3-Methyl-3-hexanol,-1.663,1,116.20399999999998,1,0,3,20.23,-0.98,CCCC(C)(O)CC,17.759290790643707,AAAA{A}{B}AA
Octane,-3.324,1,114.232,0,0,5,0.0,-5.24,CCCCCCCC,39.12308063593571,AAAAAAAA
Anthracene,-4.518,2,178.23399999999995,0,3,0,0.0,-6.35,c1ccc2cc3ccccc3cc2c1,2.1335658556281167,araaasaataaaaataasar
Phenylhydrazine,-1.866,1,108.14399999999998,2,1,1,38.05,0.07,NNc1ccccc1,0.42905425512035356,DDaraaaaar
Propionaldehyde,-0.3939999999999999,1,58.08,0,0,1,17.07,0.58,CCC=O,9.229347119361043,AAA~B
Cyclooctane,-3.355,2,112.216,0,1,0,0.0,-4.15,C1CCCCCCC1,86.55594235845457,ArAAAAAAAr
"5,5-Diallylbarbital",-1.471,1,208.217,2,1,4,75.27000000000001,-2.077,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,66.91671025291977,B~ArDA{~B}DA{~B}Ar{AA~A}AA~A
Trichloromethane,-1.812,1,119.378,0,0,0,0.0,-1.17,ClC(Cl)Cl,25.172218766991612,ZA{Z}Z
thiouracil,-0.992,1,128.15599999999998,2,1,0,45.75,-2.273,Sc1nccc(=O)[nH]1 ,75.36379557086565,Eardaaa{~B}{dH}r 
Pencycuron,-5.126,1,328.843,1,3,4,32.34,-5.915,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,12.014554220215379,Zaraaa{AD{AsAAAAs}A{~B}Dataaaaat}aar
1-Methylcyclohexene ,-2.574,1,96.17300000000002,0,1,0,0.0,-3.27,CC1=CCCCC1,99.80567402054244,AAr~AAAAAr
2-Ethylhexanal,-2.232,1,128.21499999999995,0,0,5,17.07,-2.13,CCCCC(CC)C=O,69.27172178063634,AAAAA{AA}A~B
Khellin,-3.603,1,260.24499999999995,0,3,2,61.81,-3.0210000000000004,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,97.37293934902328,ABasarbaaara{BA}ata{~B}aa{A}bast 
5-Ethyl-5-(3-methylbutyl)barbital,-2.312,1,226.27599999999995,2,1,4,75.27000000000001,-2.658,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,89.13823792685704,B~ArDA{~B}DA{~B}Ar{AA}AAA{A}A
Benzo(j)fluoranthene,-6.007000000000001,2,252.316,0,5,0,0.0,-8.0,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,35.66406706756181,araaasata{aaasar}auaaaavaaaatauv
2-Ethylbutanal,-1.523,1,100.161,0,0,3,17.07,-1.52,CCC(CC)C=O,40.75740000558716,AAA{AA}A~B
Dipropyl ether,-1.426,1,102.177,0,0,4,9.23,-1.62,CCCOCCC,45.4773387372798,AAABAAA
1-Tetradecanol,-4.231,1,214.39299999999997,1,0,12,20.23,-5.84,CCCCCCCCCCCCCCO,14.434606925108644,AAAAAAAAAAAAAAB
"2,3,6-Trichlorophenol",-3.572,1,197.448,1,1,0,20.23,-2.64,Oc1c(Cl)ccc(Cl)c1Cl,88.59849085804485,Bara{Z}aaa{Z}arZ
Urea,0.8320000000000001,1,60.056,2,0,0,69.11,0.96,NC(=O)N,22.134840882931506,DA{~B}D
1-Pentyne,-1.446,1,68.11899999999999,0,0,1,0.0,-1.64,CCCC#C,46.4276373773396,AAAA^A
"1,3-Dibromobenzene",-4.298,1,235.906,0,1,0,0.0,-3.54,Brc1cccc(Br)c1,99.28568653426284,Xaraaaa{X}ar
1-Octadecanol,-5.649,1,270.50099999999986,1,0,16,20.23,-8.4,CCCCCCCCCCCCCCCCCCO,54.52266126272022,AAAAAAAAAAAAAAAAAAB
Acetanilide,-1.857,1,135.16599999999997,1,1,1,29.1,-1.33,CC(=O)Nc1ccccc1,32.05564360363728,AA{~B}Daraaaaar
hematein,-1.795,1,300.266,4,4,0,107.22,-2.7,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,90.35255128275246,araa{B}a{B}asBAAt{B}AAu~AA{~B}A{B}~AAu~Atasr
Isonazid,-0.7170000000000001,1,137.14200000000002,2,1,1,68.01,0.009,c1nccc(C(=O)NN)c1,0.13294109165318257,ardaaa{A{~B}DD}ar
hydroxychlordene,-4.156000000000001,1,354.8749999999999,1,3,0,20.23,-5.46,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,29.199687319298818,BArA~AAsArAt{Z}A{~A{Z}As{Z}At{Z}Z}Z 
Isopentyl formate,-1.449,1,116.15999999999998,0,0,4,26.3,-1.52,CC(C)CCOC=O,40.75740000558716,AA{A}AABA~B
Acetophenone,-2.0780000000000003,1,120.15099999999995,0,1,1,17.07,-1.28,CC(=O)c1ccccc1,29.852060358106712,AA{~B}araaaaar
biquinoline,-4.9030000000000005,2,256.308,0,4,1,25.78,-5.4,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,31.833367106994316,asaaarda{aaaras}auaaataaaaatdu 
Triethyl phosphate,-0.953,1,182.156,0,0,6,44.760000000000005,0.43,CCOP(=O)(OCC)OCC,5.520226300897063,AABK{~B}{BAA}BAA
D-fenchone,-2.158,1,152.237,0,2,0,17.07,-1.85,CC2(C)C1CCC(C)(C1)C2=O,56.41798014908625,AAs{A}ArAAA{A}{Ar}As~B
7-methoxypteridine,-1.589,1,162.152,0,2,1,60.790000000000006,-0.91,COc2cnc1cncnc1n2,15.282325685101734,ABasadaradadards
Chlordene,-5.152,1,338.876,0,3,0,0.0,-5.64,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,21.740287482287822,ZAs~A{Z}At{Z}ArA~AAArAs{Z}At{Z}Z 
2-Nitropropane,-0.743,1,89.094,0,0,1,43.14,-0.62,CC(C)N(=O)=O,6.778401892811637,AA{A}D{~B}~B
Carbazole,-3.836,2,167.21099999999998,1,3,0,15.79,-5.27,c1ccc2c(c1)[nH]c3ccccc32,37.73180644545484,araaasa{ar}{dH}ataaaaats
Erythritol,0.675,1,122.12,4,0,3,80.92,0.7,OCC(O)C(O)CO,12.8002569303503,BAA{B}A{B}AB
Risocaine,-2.709,1,179.21899999999997,1,1,3,52.32,-2.452,CCCOC(=O)c1ccc(N)cc1,82.31352590300418,AAABA{~B}araaa{D}aar
Azodrin,-0.949,1,223.165,1,0,5,73.86,0.6509999999999999,CNC(=O)C=C(C)OP(=O)(OC)OC,11.2805772578771,ADA{~B}A~A{A}BK{~B}{BA}BA
Succinimide,0.282,1,99.089,1,1,0,46.17,0.3,O=C1CCC(=O)N1,3.038055739899553,B~ArAAA{~B}Dr
"2,3-Dimethylpentane",-2.938,1,100.20499999999998,0,0,2,0.0,-4.28,CCC(C)C(C)C,82.05815515700546,AAA{A}A{A}A
bupirimate,-3.4930000000000003,1,316.4270000000001,1,1,8,84.42,-4.16,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,86.22904264337194,AAAAara{A}da{DAA}darBE{~B}{~B}D{A}A 
RTI 16,-3.411,1,270.361,0,3,1,32.260000000000005,-4.634,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,67.54323442621786,AADsardaaaarD{A}A{~E}ataaadast 
RTI 9,-3.784,1,239.274,0,3,1,29.54,-3.68,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,97.72648751504005,BsaraaaaarD{AA}A{~B}ataaaaast 
Tetrahydropyran ,-0.978,2,86.134,0,1,0,9.23,-0.03,C1CCOCC1,0.0319554682661205,ArAABAAr
1-Heptyne,-2.155,1,96.173,0,0,3,0.0,-3.01,CCCCCC#C,97.20259523533927,AAAAAA^A
osthole,-4.0760000000000005,1,244.28999999999996,0,2,3,39.44,-4.314,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,80.79768070535616,araasaaa{BA}a{AA~A{A}{A}}asbar~B 
3-Methylcholanthrene,-6.311,1,268.3589999999999,0,5,0,0.0,-7.92,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,32.05564360363727,araa{A}aasarataauaaaavAAa{auv}ataas
Ethyl benzoate ,-2.775,1,150.177,0,1,2,26.3,-2.32,CCOC(=O)c1ccccc1,77.26859078175892,AABA{~B}araaaaar
1-Chloro-2-methylpropane,-1.924,1,92.569,0,0,1,0.0,-2.0,ClCC(C)C,63.4199700024954,ZAA{A}A
Ethinyl estradiol,-4.317,1,296.41,2,4,0,40.46,-4.3,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,81.32069506136466,AAtuAAArA{AAasaa{B}aaars}AtAAAu{B}A^A 
methyl laurate,-4.025,1,214.349,0,0,10,26.3,-4.69,CCCCCCCCCCCC(=O)OC,65.01950244736724,AAAAAAAAAAAA{~B}BA
Di-n-propylsulfide,-2.307,1,118.245,0,0,4,0.0,-2.58,CCCSCCC,86.71814789847114,AAAEAAA
Napthacene,-5.568,2,228.294,0,4,0,0.0,-8.6,c1ccc2cc3cc4ccccc4cc3cc2c1,63.878582280599794,araaasaataauaaaaauaataasar
1-Bromopentane,-2.658,1,151.047,0,0,3,0.0,-3.08,CCCCCBr,98.19723702729229,AAAAAX
trans-2-Heptene ,-2.784,1,98.18899999999998,0,0,3,0.0,-3.82,CCCC/C=C/C,95.31818716396879,AAAALA~ALA
Metranidazole,-0.8590000000000001,1,171.15599999999998,1,1,3,81.19,-1.26,Cc1ncc(N(=O)=O)n1CCO ,28.983168487837762,Aardaa{D{~B}~B}drAAB 
Pentylcyclopentane,-3.869,1,140.26999999999998,0,1,4,0.0,-6.08,CCCCCC1CCCC1,7.3898016526756924,AAAAAArAAAAr
"2,2',3,5,5',6-PCB",-7.261,1,360.88200000000006,0,2,1,0.0,-7.42,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,12.641411183879542,Zaraaa{Z}a{ar}asa{Z}a{Z}aa{Z}asZ 
5-Ethyl-5-isopropylbarbituric acid,-1.6030000000000002,1,198.222,2,1,2,75.27000000000001,-2.148,O=C1NC(=O)NC(=O)C1(CC)C(C)C,70.06064228893476,B~ArDA{~B}DA{~B}Ar{AA}A{A}A
"1,1,1-Trichloroethane",-2.232,1,133.405,0,0,0,0.0,-2.0,CC(Cl)(Cl)Cl,63.4199700024954,AA{Z}{Z}Z
Monolinuron,-2.948,1,214.652,1,1,2,41.57,-2.57,CON(C)C(=O)Nc1ccc(Cl)cc1,86.39290603835263,ABD{A}A{~B}Daraaa{Z}aar
Cyclohexyl-5-spirobarbituric acid,-1.405,1,196.206,2,2,0,75.27,-3.06,O=C2NC(=O)C1(CCCCC1)C(=O)N2,97.93477650997953,B~AsDA{~B}Ar{AAAAAr}A{~B}Ds
dimetan,-2.3040000000000003,1,211.26099999999997,0,1,1,46.61,-0.85,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,13.28185210152888,AD{A}A{~B}BAr~AA{~B}AA{A}{A}Ar 
4-Bromotoluene,-3.667,1,171.03700000000003,0,1,0,0.0,-3.19,Cc1ccc(Br)cc1,99.32527325920604,Aaraaa{X}aar
Diethyl ether ,-0.718,1,74.123,0,0,2,9.23,-0.09,CCOCC,0.01150475294215414,AABAA
Rovral,-4.004,1,330.17100000000005,1,2,2,69.72,-4.376,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,78.41681657649347,AA{A}DA{~B}DrAA{~B}D{Ar~B}asaa{Z}aa{Z}as
Benfluralin,-5.205,1,335.28200000000004,0,1,7,89.51999999999998,-5.53,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,26.213664354328657,AAAAD{AA}ara{aa{aarD{~B}~B}A{G}{G}G}D{~B}~B
"2,4,6-Trimethylphenol",-2.9410000000000003,1,136.194,1,1,0,20.23,-2.05,Cc1cc(C)c(O)c(C)c1,65.6999999739123,Aaraa{A}a{B}a{A}ar
Benzene ,-2.418,2,78.11399999999999,0,1,0,0.0,-1.64,c1ccccc1,46.4276373773396,araaaaar
p-Chloroiodobenzene,-4.384,1,238.455,0,1,0,0.0,-4.03,Clc1ccc(I)cc1,90.21134571378673,Zaraaa{H}aar
Metoxuron,-2.6830000000000003,1,228.679,1,1,2,41.57,-2.564,COc1ccc(NC(=O)N(C)C)cc1Cl,86.1961710427729,ABaraaa{DA{~B}D{A}A}aarZ
propachlor,-3.018,1,211.69200000000004,0,1,3,20.31,-2.48,CC(C)N(C(=O)CCl)c1ccccc1 ,83.32050255742128,AA{A}D{A{~B}AZ}araaaaar 
Styrene,-2.85,1,104.15199999999996,0,1,1,0.0,-2.82,C=Cc1ccccc1,93.45930144998869,A~Aaraaaaar
Dimethoxymethane,0.092,1,76.095,0,0,2,18.46,0.48,COCOC,6.659057732510915,ABABA
o-Xylene ,-3.004,1,106.168,0,1,0,0.0,-2.8,Cc1ccccc1C,92.97996572449566,AaraaaaarA
Butan-2-ol,-0.616,1,74.12299999999999,1,0,1,20.23,0.47,CCC(C)O,6.423327035175208,AAA{A}B
"1,4-Benzenediol",-1.59,1,110.11199999999998,2,1,0,40.46,-0.17,Oc1ccc(O)cc1,0.23857831499380366,Baraaa{B}aar
estriol,-3.858,1,288.387,3,4,0,60.69,-4.955,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,52.62076503606588,AAtuAAArA{AAasaa{B}aaars}AtAA{B}AuB 
Benzo(b)fluorene,-5.189,2,216.283,0,4,0,0.0,-8.04,C1c2ccccc2c3cc4ccccc4cc13,37.500872561844055,Arasaaaaasataauaaaaauaart
hydantoin,0.603,1,100.077,2,1,0,58.2,-0.4,O=C1CNC(=O)N1 ,2.491563135837688,B~ArADA{~B}Dr 
4-hexylresorcinol,-3.4930000000000003,1,194.27399999999992,2,1,5,40.46,-2.59,c1(O)cc(O)ccc1CCCCCC,87.04005191190683,ar{B}aa{B}aaarAAAAAA
allicin,-2.045,1,162.27899999999997,0,0,5,17.07,-0.83,C=CCS(=O)SCC=C,12.64141118387953,A~AAE{~B}EAA~A
Coumaphos,-5.04,1,362.7710000000001,0,2,6,57.9,-5.382000000000001,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,32.63545840225417,AABK{~E}{BAA}Basaaarba{~B}a{Z}a{A}aras
"5,6-Dimethylchrysene",-6.265,1,256.348,0,4,0,0.0,-7.01,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,2.7974047646607216,Aara{A}asataaaaataaasauaaaaaru
Betamethasone-17-valerate,-5.062,1,476.5850000000002,2,4,6,100.90000000000002,-4.71,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,64.10741791098799,AAAAA{~B}BAt{A{A}AAuAsAAAr~AA{~B}A~AAr{A}As{G}A{B}AAtuA}A{~B}AB
uric acid,-0.541,1,168.112,4,2,0,114.36999999999998,-3.93,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,92.85768299350556,B~as{dH}a{~B}ar{dH}a{~B}{dH}ar{dH}s 
"2,3,4,6-Tetrachlorophenol",-4.203,1,231.893,1,1,0,20.23,-3.1,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,98.44217255046743,Bara{Z}aa{Z}a{Z}arZ
"1,3-Dichlorobenzene",-3.5580000000000003,1,147.004,0,1,0,0.0,-3.04,Clc1cccc(Cl)c1,97.65488643178027,Zaraaaa{Z}ar
DDT,-6.638,1,354.491,0,2,2,0.0,-7.15,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,5.411861115478256,Zaraaa{aar}A{asaaa{Z}aas}A{Z}{Z}Z
Isobutyl formate,-1.095,1,102.13299999999998,0,0,3,26.3,-1.01,CC(C)COC=O,18.865459984414112,AA{A}ABA~B
thioanisole,-2.87,1,124.208,0,1,1,0.0,-2.39,c1ccccc1SC,80.00289992357234,araaaaarEA
RTI 13,-4.45,1,322.29,1,3,1,58.120000000000005,-4.207,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,84.6489982710965,AADsarda{A}aa{A{G}{G}G}arDA{~B}ataaadast 
Hexane ,-2.615,1,86.178,0,0,3,0.0,-3.84,CCCCCC,94.90714477349232,AAAAAA
methyl nicotinate,-1.621,1,137.138,0,1,1,39.19,-0.46,COC(=O)c1cccnc1 ,3.4604605720006063,ABA{~B}araaadar 
Bendroflumethiazide,-3.741,1,421.4220000000001,3,3,3,118.36,-3.59,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,98.82837593125723,DE{~B}{~B}ataasa{DA{Aaraaaaar}DEs{~B}~B}aatA{G}{G}G
"2,3,3',4,4',5-PCB",-7.425,1,360.88200000000006,0,2,1,0.0,-7.82,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,27.69425727261341,Zaraaa{aarZ}asaa{Z}a{Z}a{Z}asZ 
Vinclozolin,-4.377,1,286.11400000000003,0,2,2,46.61,-4.925,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,54.04769591967678,AAr{BA{~B}D{Ar~B}asaa{Z}aa{Z}as}A~A
Cyanazine,-2.49,1,240.698,2,1,4,86.52,-3.15,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,98.97727081518764,AADarda{Z}da{DA{A}{A}A^D}dr
Triphenylene,-5.568,2,228.294,0,4,0,0.0,-6.726,c1ccc2c(c1)c3ccccc3c4ccccc24,0.10659962577346804,araaasa{ar}ataaaaatauaaaaasu
Dienestrol,-4.775,1,266.34,2,2,3,40.46,-4.95,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,52.858767293401634,AA~A{A{~AA}araaa{B}aar}asaaa{B}aas
Di(2-ethylhexyl)-phthalate,-7.117000000000001,1,390.5640000000003,0,1,14,52.60000000000001,-6.96,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,2.065223490020507,AAAAA{AA}ABA{~B}araaaaarA{~B}BAA{AA}AAAA
2-Ethyl pyridine,-2.051,1,107.15599999999998,0,1,1,12.89,0.51,CCc1ccccn1,7.389801652675665,AAaraaaadr
Naled,-3.548,1,380.784,0,0,5,44.760000000000005,-2.28,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,75.65080992856392,ABK{~B}{BA}BA{X}A{Z}{Z}X
Biphenyl,-4.079,2,154.21199999999996,0,2,1,0.0,-4.345,c1ccc(cc1)c2ccccc2,79.62018578637576,araaa{aar}asaaaaas
"2,2',4,4',6,6'-PCB",-7.178999999999999,1,360.88200000000006,0,2,1,0.0,-8.71,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,68.83096506546823,Zaraa{Z}a{a{Z}ar}asa{Z}aa{Z}aasZ 
Altretamine,-2.492,1,210.285,0,1,3,48.39000000000001,-3.364,CN(C)c1nc(nc(n1)N(C)C)N(C)C,99.99994886581241,AD{A}arda{da{dr}D{A}A}D{A}A
"2,4-Dimethyl-2-pentanol ",-1.6469999999999998,1,116.20399999999998,1,0,2,20.23,-0.92,CC(C)CC(C)(C)O,15.626963309829955,AA{A}AA{A}{A}B
Cycloheptyl-5-spirobarbituric acid,-1.844,1,210.233,2,2,0,75.27,-3.168,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,99.14271906287148,B~AsDA{~B}Ar{AAAAAAr}A{~B}Ds 
Fructose,0.471,1,180.156,5,1,2,110.38,0.64,OCC1OC(O)(CO)C(O)C1O,10.950923668037122,BAArBA{B}{AB}A{B}ArB
"3,5-Dimethylphenol",-2.652,1,122.16699999999996,1,1,0,20.23,-1.4,Cc1cc(C)cc(O)c1,35.20801961724433,Aaraa{A}aa{B}ar
Barban,-4.16,1,258.104,1,1,2,38.33,-4.37,ClCC#CCOC(=O)Nc1cccc(Cl)c1,78.6516969819284,ZAA^AABA{~B}Daraaaa{Z}ar
p-Chloroacetanilide,-2.642,1,169.611,1,1,1,29.1,-2.843,CC(=O)Nc1ccc(Cl)cc1,93.99099152869901,AA{~B}Daraaa{Z}aar
"2,2',3,4,5,5',6-PCB",-7.898,1,395.3270000000001,0,2,1,0.0,-8.94,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,78.45602809945828,Zaraaa{Z}a{ar}asa{Z}a{Z}a{Z}a{Z}asZ
"2,2-Dimethylbutane",-2.584,1,86.17799999999998,0,0,0,0.0,-3.55,CCC(C)(C)C,99.20315377056077,AAA{A}{A}A
N-Methylaniline ,-2.097,1,107.15599999999998,1,1,1,12.03,-1.28,CNc1ccccc1,29.852060358106712,ADaraaaaar
"1,4-Pentadiene ",-1.758,1,68.119,0,0,2,0.0,-2.09,C=CCC=C,67.49858503918693,A~AAA~A
Hydrocortisone 21-acetate,-3.692,1,404.5030000000002,2,4,3,100.90000000000002,-4.88,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,56.181519312819674,AA{~B}BAA{~B}Ar{B}AAAsAtAAAu~AA{~B}AAAu{A}AtA{B}AAsrA
DNOC,-2.818,1,198.134,1,1,2,106.51000000000002,-1.456,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,37.77802684746197,Aaraa{aa{D{~B}~B}arB}D{~B}~B
Lorazepam,-3.75,1,321.163,2,3,1,61.690000000000005,-3.604,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,98.68039621295802,BAtD~A{araaaaarZ}asaa{Z}aaasDAt~B
3-Chlorophenol,-2.761,1,128.558,1,1,0,20.23,-0.7,Oc1cccc(Cl)c1,8.8195844776081,Baraaaa{Z}ar
m-Chlorobromobenzene,-3.928,1,191.455,0,1,0,0.0,-3.21,Clc1cccc(Br)c1,99.47240175163202,Zaraaaa{X}ar
chlorothiazide,-1.7519999999999998,1,295.72900000000004,2,2,1,118.69,-3.05,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,97.79700395342905,DE{~B}{~B}asaara{D~ADEr{~B}~B}aasZ 
5-Methyl-5-ethylbarbituric acid,-0.911,1,170.16799999999998,2,1,1,75.27000000000001,-1.228,O=C1NC(=O)NC(=O)C1(C)CC,27.60896710027862,B~ArDA{~B}DA{~B}Ar{A}AA
2-Phenoxyethanol,-1.761,1,138.16599999999997,1,1,3,29.46,-0.7,OCCOc1ccccc1,8.8195844776081,BAABaraaaaar
Diphenylmethane,-4.09,2,168.239,0,2,2,0.0,-4.08,C(c1ccccc1)c2ccccc2,88.74956778681921,A{araaaaar}asaaaaas
3-Octanol,-2.033,1,130.23099999999997,1,0,5,20.23,-1.98,CCCCCC(O)CC,62.49912743815601,AAAAAA{B}AA
Flumetralin,-6.584,1,421.7340000000001,0,2,6,89.51999999999998,-6.78,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,0.3406491709375514,AAD{Aara{G}aaaarZ}asa{aa{aasD{~B}~B}A{G}{G}G}D{~B}~B
Propazine,-3.329,1,229.71500000000003,2,1,4,62.73,-4.43,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,76.26197691850403,AA{A}Darda{Z}da{DA{A}A}dr
2-Methylpentanol,-1.381,1,102.177,1,0,3,20.23,-1.11,CCCC(C)CO,22.731409218241115,AAAA{A}AB
2-Methyl-2-hexanol,-1.663,1,116.20399999999998,1,0,3,20.23,-1.08,CCCCC(C)(C)O,21.543971900541692,AAAAA{A}{A}B
Ethylbenzene,-2.988,1,106.16799999999996,0,1,1,0.0,-2.77,CCc1ccccc1,92.23171576571643,AAaraaaaar
5-(3-Methyl-2-butenyl)-5-ethylbarbital,-2.126,1,224.26,2,1,3,75.27000000000001,-2.253,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,74.53757299423363,B~ArDA{~B}DA{~B}Ar{AA}AA~A{A}A
Heptachlor,-5.26,1,373.3209999999999,0,3,0,0.0,-6.317,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,2.611832929940572,ZArA~AAsArAt{Z}A{~A{Z}As{Z}At{Z}Z}Z
butallylonal,-2.766,1,303.156,2,1,4,75.27000000000001,-2.647,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,88.80975217268823,AAA{A}Ar{AA{X}~A}A{~B}DA{~B}DAr~B 
Fenpropathrin,-6.15,1,349.43000000000006,0,3,5,59.32000000000001,-6.025,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,8.819584477608105,AAr{A}A{A{~B}BA{A^D}asaaaa{Bataaaaat}as}Ar{A}A
Methoprene,-4.795,1,310.47800000000007,0,0,10,35.53,-5.19,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,41.46107959162754,ABA{A}{A}AAAA{A}AA~AA{A}~AA{~B}BA{A}A
Ethyl propionate,-1.1909999999999998,1,102.133,0,0,2,26.3,-0.66,CCOC(=O)CC,7.768284234283596,AABA{~B}AA
Prometryn,-3.693,1,241.364,2,1,5,62.73,-4.1,CSc1nc(NC(C)C)nc(NC(C)C)n1,88.14001070745738,AEarda{DA{A}A}da{DA{A}A}dr
Buturon,-3.199,1,236.702,1,1,2,32.34,-3.9,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,93.57667296482477,AA{A^A}D{A}A{~B}Daraaa{Z}aar
"2,3-Dimethylnaphthalene",-4.1160000000000005,1,156.22799999999998,0,2,0,0.0,-4.72,Cc1cc2ccccc2cc1C,63.64943124185305,AaraasaaaaasaarA
"2,4',5-PCB",-5.7620000000000005,1,257.547,0,2,1,0.0,-6.25,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,3.7266109194009966,Zaraaa{aar}asaa{Z}aaasZ 
"2,3',4,4',5-PCB",-7.343,1,360.88200000000006,0,2,1,0.0,-7.39,Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,11.706291144914626,Zaraaa{a{Z}ar}asaa{Z}a{Z}a{Z}asZ 
2-cyanoguanidine,0.361,1,84.082,2,0,0,88.19,-0.31,NC(N)=NC#N ,1.3305059814842812,DA{D}~DA^D 
